sample_id_1,sample_id_2,identifier_1,identifier_2,distance
120109521,111809642,2aa44d70-7179-4dcd-bfb8-577b221dd643,e93383ad-7f0a-49c2-b738-9e370ccafef0,inf
120109804,111809642,7b5dbdf3-d684-4e81-a197-36d330430cf4,e93383ad-7f0a-49c2-b738-9e370ccafef0,inf
120109521,111809711,2aa44d70-7179-4dcd-bfb8-577b221dd643,0477d4b2-e8c4-4f2a-8d91-19e3f0754449,inf
120109521,111809711,2aa44d70-7179-4dcd-bfb8-577b221dd643,680c2740-1efc-4274-a5ee-b32fd40de437,inf
120109804,111809711,7b5dbdf3-d684-4e81-a197-36d330430cf4,0477d4b2-e8c4-4f2a-8d91-19e3f0754449,inf
120109804,111809711,7b5dbdf3-d684-4e81-a197-36d330430cf4,680c2740-1efc-4274-a5ee-b32fd40de437,inf
120109521,111809728,2aa44d70-7179-4dcd-bfb8-577b221dd643,ff1bee70-fc07-4068-90a7-7fe254c7946f,inf
120109521,111809728,2aa44d70-7179-4dcd-bfb8-577b221dd643,7b16a854-a325-4797-a473-d0d57dc063b4,inf
120109804,111809728,7b5dbdf3-d684-4e81-a197-36d330430cf4,ff1bee70-fc07-4068-90a7-7fe254c7946f,inf
120109804,111809728,7b5dbdf3-d684-4e81-a197-36d330430cf4,7b16a854-a325-4797-a473-d0d57dc063b4,inf
120109521,111909747,2aa44d70-7179-4dcd-bfb8-577b221dd643,a1a5fcc3-fa1d-4389-a90f-ad1e09b40114,inf
120109804,111909747,7b5dbdf3-d684-4e81-a197-36d330430cf4,a1a5fcc3-fa1d-4389-a90f-ad1e09b40114,inf
120109521,112209507,2aa44d70-7179-4dcd-bfb8-577b221dd643,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,inf
120109804,112209507,7b5dbdf3-d684-4e81-a197-36d330430cf4,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,inf
120109521,112509710,2aa44d70-7179-4dcd-bfb8-577b221dd643,2ec1feb2-582c-46ca-8a55-01c17ea14794,inf
120109804,112509710,7b5dbdf3-d684-4e81-a197-36d330430cf4,2ec1feb2-582c-46ca-8a55-01c17ea14794,inf
120109521,113009627,2aa44d70-7179-4dcd-bfb8-577b221dd643,550e3a78-705d-4060-90f9-68285f84e688,inf
120109521,113009627,2aa44d70-7179-4dcd-bfb8-577b221dd643,c7835754-16d7-4840-86c2-e818dcd47c96,inf
120109804,113009627,7b5dbdf3-d684-4e81-a197-36d330430cf4,550e3a78-705d-4060-90f9-68285f84e688,inf
120109804,113009627,7b5dbdf3-d684-4e81-a197-36d330430cf4,c7835754-16d7-4840-86c2-e818dcd47c96,inf
120109521,120109521,2aa44d70-7179-4dcd-bfb8-577b221dd643,2aa44d70-7179-4dcd-bfb8-577b221dd643,0.0
120109804,120109521,7b5dbdf3-d684-4e81-a197-36d330430cf4,2aa44d70-7179-4dcd-bfb8-577b221dd643,inf
120109521,120109804,2aa44d70-7179-4dcd-bfb8-577b221dd643,7b5dbdf3-d684-4e81-a197-36d330430cf4,inf
120109804,120109804,7b5dbdf3-d684-4e81-a197-36d330430cf4,7b5dbdf3-d684-4e81-a197-36d330430cf4,0.0
120109521,120109841,2aa44d70-7179-4dcd-bfb8-577b221dd643,cb26540a-b169-45ff-b403-9b816596e0d2,inf
120109804,120109841,7b5dbdf3-d684-4e81-a197-36d330430cf4,cb26540a-b169-45ff-b403-9b816596e0d2,inf
