sample_id_1,sample_id_2,identifier_1,identifier_2,distance
112209507,110809567,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,408b0555-c824-407f-91d4-1a87d5ddae75,inf
112209507,110809553,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,f5bf6299-2741-486e-9d77-bef97d4d881d,inf
112209507,110909521,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,6f01f4a9-f488-4542-a914-c808718ca710,inf
112209507,111809642,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,e93383ad-7f0a-49c2-b738-9e370ccafef0,inf
112209507,111809711,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,0477d4b2-e8c4-4f2a-8d91-19e3f0754449,inf
112209507,111809711,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,680c2740-1efc-4274-a5ee-b32fd40de437,inf
112209507,111809728,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,ff1bee70-fc07-4068-90a7-7fe254c7946f,inf
112209507,111809728,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,7b16a854-a325-4797-a473-d0d57dc063b4,inf
112209507,111909747,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,a1a5fcc3-fa1d-4389-a90f-ad1e09b40114,inf
112209507,112209507,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,0.0
112209507,111609518,eb98ea92-4fe1-469d-9adf-5bef8aae1cb8,87d3dc72-33ee-4c38-b7ad-1cd9f7a1ce8c,inf
