sample_id_1,sample_id_2,identifier_1,identifier_2,distance
90209604,82509542,1b61cce4-6148-4c6f-9de9-089967ab59a4,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
90209604,82509542,1b61cce4-6148-4c6f-9de9-089967ab59a4,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
90209604,82509546,1b61cce4-6148-4c6f-9de9-089967ab59a4,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
90209604,82509546,1b61cce4-6148-4c6f-9de9-089967ab59a4,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
90209604,82609609,1b61cce4-6148-4c6f-9de9-089967ab59a4,c41ca2b1-5fa1-4bc2-beff-ab70fbb8d926,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,9b681027-dfba-4d58-9458-7f5426b846f9,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,9313e671-fe07-49ee-a2cc-4fb0b17c9669,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,5900a2cd-6f2d-4da9-9d4e-4ec214035f5b,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,62cb9156-3ae9-4fc0-bcb9-10215d19d48b,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,d3c683f4-2b89-44b8-a14e-98721b26cda6,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,59f0c822-a73f-4362-9ef0-327d6d81066d,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,92c95c48-d8b8-4373-ab97-b2cca1efdb83,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,506ab64b-dc8c-4ab8-8a99-daa148afeb7c,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,16d7eff9-eedb-4c4a-b82a-c72e95fb023a,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,a80e74c9-8b61-49a8-8451-44302c798aef,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,7a1955c2-fbb1-476b-adc0-8fd37727473b,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,851b6c1d-6c56-4f57-a791-b9ad9a7c6ab9,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,e289f19c-76f6-4d30-9312-7362946b2ace,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,bc973ace-dbe8-40ac-bad2-e0660bf7e151,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,2f756793-7284-4df7-bf75-1045769dddaf,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,1aff4a67-646d-4e75-bf94-3075eb497cd5,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,8152d698-d915-4cf2-a305-52aa9d71dc1a,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,0258c3dc-ef37-442e-8cf9-d5ce4640e0d2,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,7a893a60-3e07-48d6-8373-4ffeec2fad24,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,833ee668-6893-43c4-adbc-1fd3602f9c8f,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,7cd6a15c-2697-40de-94c7-b8ec18a63f66,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,624cf16a-965b-4d5c-ab32-ec005159d32d,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,b5e30843-87c4-4084-b59b-96cda8938f97,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,3e17dc04-a3b9-460c-96c8-2e94cc94ecb3,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,3d9451cf-e769-4b90-a047-16db0cd2321d,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,a55c925b-9d96-4e94-a855-3c7ebd03817f,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,4fb4355a-0448-4250-bb37-e31148fdf131,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,a2a4d7b6-c7dc-4ee4-be0a-b56bb7c593d4,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,02ed2279-1e54-4e51-8860-4732cbdafacf,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,f4b451a5-16ae-4cba-883b-a46481a5efa0,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,5ab9a214-5ef4-4b91-9240-192b3dbcacd3,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,dfe8f3ba-6d64-4aaa-ba85-fc7f5a909e79,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,d8ea2f62-a43e-4bc6-90b5-fcd98bcf04a6,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,ab888d67-e84b-4f4e-b071-e194cd4eb91e,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,ffb56f1c-b97b-42e1-a2ce-a0715cc673d5,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,102135fc-8437-4faf-897a-fb6c77ea3627,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,dbc0ced8-316d-4b84-b95e-7526fe294a62,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,6684d03d-86e6-4eff-baf1-37f2fc74c4df,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,1ad5c992-f084-44a1-9418-1bcd4f312e07,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,a06148b3-a78f-4ba9-8d6e-f00518200f96,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,cb6947b8-9df5-49eb-9690-4cc3b31e58f1,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,d2480b55-2c7c-4a7c-98a6-893312dbee6f,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,6d0b81b3-c0b6-4767-8695-b33f7cdcad91,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,8cf0403b-c12c-43a8-bcb8-14155ed14575,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,558e8bce-22b7-4fb8-b36a-964ffae49c1f,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,9215e4fc-2983-43f9-87e7-cd5a0e8cb98d,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,d5c65646-bbb8-4554-9814-3d364f8fbd7a,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,4f3ea2eb-6b7a-4a76-9068-40882e8d5521,inf
90209604,82809549,1b61cce4-6148-4c6f-9de9-089967ab59a4,88d1e71f-3073-4cd3-8958-67c7fd3be644,inf
