sample_id_1,sample_id_2,identifier_1,identifier_2,distance
82509542,81109535,b177f1c8-2843-44f2-b0a7-e1a809a14198,1d96c969-cc00-4f4c-8f3c-e9027c3e5fb6,inf
82509542,81109535,b177f1c8-2843-44f2-b0a7-e1a809a14198,6515b981-afaa-4637-9adf-5b94fbc1ecfa,inf
82509542,81109535,b177f1c8-2843-44f2-b0a7-e1a809a14198,3fdaff81-422a-44cf-871c-b8bb0f2cad9b,inf
82509542,81109535,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,1d96c969-cc00-4f4c-8f3c-e9027c3e5fb6,inf
82509542,81109535,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,6515b981-afaa-4637-9adf-5b94fbc1ecfa,inf
82509542,81109535,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,3fdaff81-422a-44cf-871c-b8bb0f2cad9b,inf
82509546,81109535,b177f1c8-2843-44f2-b0a7-e1a809a14198,1d96c969-cc00-4f4c-8f3c-e9027c3e5fb6,inf
82509546,81109535,b177f1c8-2843-44f2-b0a7-e1a809a14198,6515b981-afaa-4637-9adf-5b94fbc1ecfa,inf
82509546,81109535,b177f1c8-2843-44f2-b0a7-e1a809a14198,3fdaff81-422a-44cf-871c-b8bb0f2cad9b,inf
82509546,81109535,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,1d96c969-cc00-4f4c-8f3c-e9027c3e5fb6,inf
82509546,81109535,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,6515b981-afaa-4637-9adf-5b94fbc1ecfa,inf
82509546,81109535,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,3fdaff81-422a-44cf-871c-b8bb0f2cad9b,inf
82509542,81109561,b177f1c8-2843-44f2-b0a7-e1a809a14198,ecab83ae-9f13-40cb-8ed4-246cdb52b994,inf
82509542,81109561,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,ecab83ae-9f13-40cb-8ed4-246cdb52b994,inf
82509546,81109561,b177f1c8-2843-44f2-b0a7-e1a809a14198,ecab83ae-9f13-40cb-8ed4-246cdb52b994,inf
82509546,81109561,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,ecab83ae-9f13-40cb-8ed4-246cdb52b994,inf
82509542,81209614,b177f1c8-2843-44f2-b0a7-e1a809a14198,ecab83ae-9f13-40cb-8ed4-246cdb52b994,inf
82509542,81209614,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,ecab83ae-9f13-40cb-8ed4-246cdb52b994,inf
82509546,81209614,b177f1c8-2843-44f2-b0a7-e1a809a14198,ecab83ae-9f13-40cb-8ed4-246cdb52b994,inf
82509546,81209614,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,ecab83ae-9f13-40cb-8ed4-246cdb52b994,inf
82509542,82509542,b177f1c8-2843-44f2-b0a7-e1a809a14198,b177f1c8-2843-44f2-b0a7-e1a809a14198,0.0
82509542,82509542,b177f1c8-2843-44f2-b0a7-e1a809a14198,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,0.0
82509542,82509542,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,b177f1c8-2843-44f2-b0a7-e1a809a14198,0.0
82509542,82509542,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,0.0
82509546,82509542,b177f1c8-2843-44f2-b0a7-e1a809a14198,b177f1c8-2843-44f2-b0a7-e1a809a14198,0.0
82509546,82509542,b177f1c8-2843-44f2-b0a7-e1a809a14198,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82509546,82509542,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82509546,82509542,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,0.0
82509542,82509546,b177f1c8-2843-44f2-b0a7-e1a809a14198,b177f1c8-2843-44f2-b0a7-e1a809a14198,0.0
82509542,82509546,b177f1c8-2843-44f2-b0a7-e1a809a14198,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82509542,82509546,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82509542,82509546,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,0.0
82509546,82509546,b177f1c8-2843-44f2-b0a7-e1a809a14198,b177f1c8-2843-44f2-b0a7-e1a809a14198,0.0
82509546,82509546,b177f1c8-2843-44f2-b0a7-e1a809a14198,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,0.0
82509546,82509546,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,b177f1c8-2843-44f2-b0a7-e1a809a14198,0.0
82509546,82509546,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,0.0
82509542,81909591,b177f1c8-2843-44f2-b0a7-e1a809a14198,1e015354-d085-4caa-83cf-a8384887cb20,inf
82509542,81909591,b177f1c8-2843-44f2-b0a7-e1a809a14198,9a3c543e-0666-4e02-bd83-fd969a8393a6,inf
82509542,81909591,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,1e015354-d085-4caa-83cf-a8384887cb20,inf
82509542,81909591,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,9a3c543e-0666-4e02-bd83-fd969a8393a6,inf
82509546,81909591,b177f1c8-2843-44f2-b0a7-e1a809a14198,1e015354-d085-4caa-83cf-a8384887cb20,inf
82509546,81909591,b177f1c8-2843-44f2-b0a7-e1a809a14198,9a3c543e-0666-4e02-bd83-fd969a8393a6,inf
82509546,81909591,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,1e015354-d085-4caa-83cf-a8384887cb20,inf
82509546,81909591,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,9a3c543e-0666-4e02-bd83-fd969a8393a6,inf
82509542,81309648,b177f1c8-2843-44f2-b0a7-e1a809a14198,b5a2b750-f0d5-4f5b-899c-c0f1b12d533f,inf
82509542,81309648,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,b5a2b750-f0d5-4f5b-899c-c0f1b12d533f,inf
82509546,81309648,b177f1c8-2843-44f2-b0a7-e1a809a14198,b5a2b750-f0d5-4f5b-899c-c0f1b12d533f,inf
82509546,81309648,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,b5a2b750-f0d5-4f5b-899c-c0f1b12d533f,inf
