sample_id_1,sample_id_2,identifier_1,identifier_2,distance
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,b211cde2-051e-4cae-b35e-57a8a7e3e40e,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,bf8cea60-01d7-4b0d-a5c6-9118aa085404,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,dcd013b7-6fa0-445d-9115-3cf0705d22fd,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,930f3be5-5333-4e32-8485-dba49939ff1e,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,8e8f2d8d-f8db-41b5-84c0-a3b85a349b47,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,685a7b52-2761-46b1-aeed-86a89e535443,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,f51859eb-c120-418f-af7c-5d30b321d750,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,78d3ca9c-dbfc-44f1-88b2-dd0ae8a77353,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,a9c7e2ea-077a-47e6-aaec-1712a11645b0,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,0d350581-ee3e-44e1-a6e7-dd843b836f1c,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,76d51ee9-767e-44d0-82fa-3b56f956c7b9,inf
80609753,80209534,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,72f56dc7-a495-4bba-b9a0-8ec7040f4443,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,b211cde2-051e-4cae-b35e-57a8a7e3e40e,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,bf8cea60-01d7-4b0d-a5c6-9118aa085404,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,dcd013b7-6fa0-445d-9115-3cf0705d22fd,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,930f3be5-5333-4e32-8485-dba49939ff1e,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,8e8f2d8d-f8db-41b5-84c0-a3b85a349b47,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,685a7b52-2761-46b1-aeed-86a89e535443,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,f51859eb-c120-418f-af7c-5d30b321d750,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,78d3ca9c-dbfc-44f1-88b2-dd0ae8a77353,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,a9c7e2ea-077a-47e6-aaec-1712a11645b0,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,0d350581-ee3e-44e1-a6e7-dd843b836f1c,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,76d51ee9-767e-44d0-82fa-3b56f956c7b9,inf
80609808,80209534,f9436671-98a7-445a-9ef2-05f69bcc1109,72f56dc7-a495-4bba-b9a0-8ec7040f4443,inf
80609753,80209554,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,267f45a2-1dbe-4e89-ba89-734d9f29e395,inf
80609808,80209554,f9436671-98a7-445a-9ef2-05f69bcc1109,267f45a2-1dbe-4e89-ba89-734d9f29e395,inf
80609753,80209555,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,267f45a2-1dbe-4e89-ba89-734d9f29e395,inf
80609808,80209555,f9436671-98a7-445a-9ef2-05f69bcc1109,267f45a2-1dbe-4e89-ba89-734d9f29e395,inf
80609753,80209568,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,8b173aa4-bb2c-4b95-82c0-6822de696a08,inf
80609753,80209568,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,f24c38ba-0d26-4b35-a1bc-74756b7087ef,inf
80609808,80209568,f9436671-98a7-445a-9ef2-05f69bcc1109,8b173aa4-bb2c-4b95-82c0-6822de696a08,inf
80609808,80209568,f9436671-98a7-445a-9ef2-05f69bcc1109,f24c38ba-0d26-4b35-a1bc-74756b7087ef,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,5dd02808-7f1e-4a42-b990-90b06cc03309,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,7ef939ee-ed5d-4556-9074-3c53cbd3393c,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,3bf9f8be-bd44-4d78-a966-5cbc64d3f418,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,a2fe6a42-cb48-4c81-a0d6-00513f74646f,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,82b82314-24df-4b19-acfb-7641097c6cca,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,c1db338d-a696-4c50-af2a-ea3e316e29ae,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,0be7199c-1698-4773-9454-0868cdbcefd0,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,80b4a7e7-282c-471f-9bab-8af55c3f2248,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,67fa30b8-3e58-455b-b78c-fdaf9ac75b46,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,ab2ec4d5-4228-4ffa-816e-3d423848d7e1,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,12493198-bb74-4a8d-9b87-b5bbfc40eb08,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,d1c3fc83-3330-4ec5-9c9e-67914d2438d0,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,68ff11dc-9acc-4501-afeb-a41935e48610,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,1c56d52b-33d4-4508-b01e-3eb9552a336a,inf
80609753,80509524,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,2d3af14b-4fa3-4f26-a737-9f8164b00072,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,5dd02808-7f1e-4a42-b990-90b06cc03309,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,7ef939ee-ed5d-4556-9074-3c53cbd3393c,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,3bf9f8be-bd44-4d78-a966-5cbc64d3f418,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,a2fe6a42-cb48-4c81-a0d6-00513f74646f,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,82b82314-24df-4b19-acfb-7641097c6cca,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,c1db338d-a696-4c50-af2a-ea3e316e29ae,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,0be7199c-1698-4773-9454-0868cdbcefd0,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,80b4a7e7-282c-471f-9bab-8af55c3f2248,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,67fa30b8-3e58-455b-b78c-fdaf9ac75b46,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,ab2ec4d5-4228-4ffa-816e-3d423848d7e1,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,12493198-bb74-4a8d-9b87-b5bbfc40eb08,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,d1c3fc83-3330-4ec5-9c9e-67914d2438d0,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,68ff11dc-9acc-4501-afeb-a41935e48610,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,1c56d52b-33d4-4508-b01e-3eb9552a336a,inf
80609808,80509524,f9436671-98a7-445a-9ef2-05f69bcc1109,2d3af14b-4fa3-4f26-a737-9f8164b00072,inf
80609753,80609753,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,2052493e-63c5-45b1-9299-c7dd0b4ad3a3,0.0
