sample_id_1,sample_id_2,identifier_1,identifier_2,distance
82809549,82509542,9b681027-dfba-4d58-9458-7f5426b846f9,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,9b681027-dfba-4d58-9458-7f5426b846f9,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,5.0
82809549,82509542,9313e671-fe07-49ee-a2cc-4fb0b17c9669,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,9313e671-fe07-49ee-a2cc-4fb0b17c9669,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,5900a2cd-6f2d-4da9-9d4e-4ec214035f5b,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,5900a2cd-6f2d-4da9-9d4e-4ec214035f5b,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,62cb9156-3ae9-4fc0-bcb9-10215d19d48b,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,62cb9156-3ae9-4fc0-bcb9-10215d19d48b,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,6.0
82809549,82509542,d3c683f4-2b89-44b8-a14e-98721b26cda6,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,d3c683f4-2b89-44b8-a14e-98721b26cda6,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,59f0c822-a73f-4362-9ef0-327d6d81066d,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,59f0c822-a73f-4362-9ef0-327d6d81066d,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,92c95c48-d8b8-4373-ab97-b2cca1efdb83,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,92c95c48-d8b8-4373-ab97-b2cca1efdb83,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,506ab64b-dc8c-4ab8-8a99-daa148afeb7c,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,506ab64b-dc8c-4ab8-8a99-daa148afeb7c,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,16d7eff9-eedb-4c4a-b82a-c72e95fb023a,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,16d7eff9-eedb-4c4a-b82a-c72e95fb023a,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,5.0
82809549,82509542,a80e74c9-8b61-49a8-8451-44302c798aef,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,a80e74c9-8b61-49a8-8451-44302c798aef,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,5.0
82809549,82509542,7a1955c2-fbb1-476b-adc0-8fd37727473b,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,7a1955c2-fbb1-476b-adc0-8fd37727473b,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,851b6c1d-6c56-4f57-a791-b9ad9a7c6ab9,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,851b6c1d-6c56-4f57-a791-b9ad9a7c6ab9,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,e289f19c-76f6-4d30-9312-7362946b2ace,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,e289f19c-76f6-4d30-9312-7362946b2ace,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,5.0
82809549,82509542,bc973ace-dbe8-40ac-bad2-e0660bf7e151,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,bc973ace-dbe8-40ac-bad2-e0660bf7e151,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,2f756793-7284-4df7-bf75-1045769dddaf,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,2f756793-7284-4df7-bf75-1045769dddaf,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,1aff4a67-646d-4e75-bf94-3075eb497cd5,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,1aff4a67-646d-4e75-bf94-3075eb497cd5,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,8152d698-d915-4cf2-a305-52aa9d71dc1a,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,8152d698-d915-4cf2-a305-52aa9d71dc1a,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,0258c3dc-ef37-442e-8cf9-d5ce4640e0d2,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,0258c3dc-ef37-442e-8cf9-d5ce4640e0d2,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,7a893a60-3e07-48d6-8373-4ffeec2fad24,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,7a893a60-3e07-48d6-8373-4ffeec2fad24,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,833ee668-6893-43c4-adbc-1fd3602f9c8f,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,833ee668-6893-43c4-adbc-1fd3602f9c8f,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,7cd6a15c-2697-40de-94c7-b8ec18a63f66,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,7cd6a15c-2697-40de-94c7-b8ec18a63f66,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,624cf16a-965b-4d5c-ab32-ec005159d32d,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,624cf16a-965b-4d5c-ab32-ec005159d32d,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,5.0
82809549,82509542,b5e30843-87c4-4084-b59b-96cda8938f97,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,b5e30843-87c4-4084-b59b-96cda8938f97,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,3e17dc04-a3b9-460c-96c8-2e94cc94ecb3,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,3e17dc04-a3b9-460c-96c8-2e94cc94ecb3,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,3d9451cf-e769-4b90-a047-16db0cd2321d,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,3d9451cf-e769-4b90-a047-16db0cd2321d,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,a55c925b-9d96-4e94-a855-3c7ebd03817f,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,a55c925b-9d96-4e94-a855-3c7ebd03817f,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,4fb4355a-0448-4250-bb37-e31148fdf131,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,4fb4355a-0448-4250-bb37-e31148fdf131,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,a2a4d7b6-c7dc-4ee4-be0a-b56bb7c593d4,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,a2a4d7b6-c7dc-4ee4-be0a-b56bb7c593d4,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,inf
82809549,82509542,02ed2279-1e54-4e51-8860-4732cbdafacf,b177f1c8-2843-44f2-b0a7-e1a809a14198,inf
82809549,82509542,02ed2279-1e54-4e51-8860-4732cbdafacf,7f8eebab-2193-42a7-a2f9-2017ad1f7fdb,5.0
